2285088.86,2.136,5.436,-8.346,0.006,0.012,0.003,2
2285088.87,2.147,5.448,-8.339,0.007,0.01,0.002,2
2285088.879,2.159,5.46,-8.336,0.006,0.011,0.002,2
2285088.889,2.155,5.46,-8.329,0.005,0.011,0.002,2
2285088.899,2.124,5.465,-8.302,0.005,0.01,0.004,2
2285088.919,2.092,5.48,-8.278,0.005,0.01,0.002,2
2285088.931,2.102,5.486,-8.28,0.007,0.007,0.002,2
2285088.939,2.104,5.486,-8.267,0.007,0.007,0.002,2
2285088.949,2.107,5.488,-8.271,0.009,0.01,0.002,2
2285088.96,2.102,5.469,-8.295,0.009,0.01,0.004,2
2285088.97,2.097,5.474,-8.293,0.007,0.01,0.003,2
2285088.98,2.102,5.48,-8.304,0.009,0.01,0.003,2
2285088.99,2.092,5.479,-8.306,0.009,0.009,0.005,2
2285088.999,2.104,5.472,-8.304,0.009,0.01,0.005,2
2285089.009,2.103,5.465,-8.289,0.008,0.011,0.004,2
2285089.02,2.109,5.464,-8.291,0.009,0.01,0.004,2
2285089.03,2.106,5.469,-8.287,0.008,0.01,0.004,2
2285089.04,2.108,5.475,-8.3,0.009,0.01,0.004,2
2285089.05,2.112,5.471,-8.302,0.01,0.011,0.004,2
2285089.06,2.109,5.474,-8.309,0.009,0.011,0.005,2
2285089.07,2.122,5.463,-8.3,0.009,0.01,0.004,2
2285089.08,2.119,5.466,-8.298,0.009,0.011,0.004,2
2285089.089,2.125,5.48,-8.303,0.01,0.01,0.004,2
2285089.1,2.13,5.465,-8.291,0.01,0.009,0.004,2
2285089.11,2.133,5.465,-8.296,0.01,0.009,0.005,2
2285089.12,2.141,5.463,-8.308,0.01,0.01,0.004,2
2285089.13,2.129,5.457,-8.295,0.011,0.009,0.004,2
2285089.14,2.142,5.457,-8.322,0.01,0.007,0.002,2
2285089.15,2.118,5.457,-8.295,0.012,0.009,0.005,2
2285089.16,2.119,5.453,-8.302,0.012,0.007,0.006,2
2285089.17,2.096,5.437,-8.296,0.012,0.009,0.005,2
2285089.179,2.09,5.45,-8.287,0.012,0.009,0.006,2
2285089.19,2.085,5.446,-8.278,0.01,0.011,0.007,2
2285089.2,2.081,5.455,-8.269,0.01,0.011,0.008,2
2285089.21,2.087,5.459,-8.268,0.011,0.012,0.008,2
2285089.22,2.091,5.464,-8.286,0.01,0.012,0.008,2
2285089.23,2.12,5.465,-8.28,0.01,0.012,0.008,2
2285089.24,2.128,5.468,-8.302,0.01,0.011,0.007,2
2285089.25,2.139,5.485,-8.319,0.01,0.012,0.007,2
2285089.26,2.151,5.497,-8.331,0.01,0.009,0.005,2
2285089.27,2.148,5.508,-8.322,0.009,0.009,0.004,2
2285089.28,2.144,5.507,-8.318,0.009,0.008,0.004,2
2285089.294,2.14,5.5,-8.306,0.01,0.007,0.004,2
2285089.31,2.112,5.485,-8.267,0.012,0.008,0.005,2
2285089.32,2.091,5.474,-8.264,0.012,0.009,0.005,2
2285089.33,2.094,5.459,-8.253,0.012,0.009,0.005,2
2285089.34,2.103,5.469,-8.267,0.012,0.007,0.007,2
2285089.35,2.096,5.457,-8.287,0.011,0.009,0.007,2
2285089.36,2.1,5.45,-8.289,0.012,0.009,0.007,2
2285089.37,2.117,5.464,-8.293,0.012,0.01,0.01,2
2285089.379,2.115,5.474,-8.302,0.012,0.008,0.008,2
2285089.4,2.13,5.503,-8.313,0.013,0.01,0.009,2
2285089.41,2.129,5.5,-8.304,0.012,0.01,0.008,2
2285089.42,2.12,5.491,-8.287,0.013,0.008,0.008,2
2285089.43,2.112,5.481,-8.289,0.012,0.008,0.007,2
2285089.44,2.115,5.485,-8.284,0.012,0.009,0.007,2
2285089.45,2.119,5.48,-8.293,0.012,0.008,0.006,2
2285089.46,2.124,5.472,-8.289,0.012,0.008,0.007,2
2285089.47,2.134,5.47,-8.291,0.013,0.009,0.007,2
2285089.48,2.137,5.464,-8.3,0.011,0.009,0.007,2
2285089.49,2.137,5.47,-8.301,0.012,0.01,0.006,2
2285089.5,2.142,5.463,-8.307,0.013,0.009,0.007,2
2285089.51,2.13,5.466,-8.293,0.012,0.01,0.007,2
2285089.52,2.115,5.457,-8.293,0.01,0.009,0.006,2
2285089.53,2.12,5.457,-8.286,0.012,0.009,0.007,2
2285089.54,2.108,5.454,-8.292,0.012,0.009,0.007,2
2285089.55,2.115,5.474,-8.284,0.011,0.009,0.007,2
2285089.56,2.126,5.459,-8.292,0.011,0.009,0.007,2
2285089.57,2.117,5.479,-8.293,0.012,0.008,0.007,2
2285089.579,2.118,5.481,-8.303,0.012,0.009,0.006,2
2285089.59,2.115,5.47,-8.297,0.013,0.008,0.007,2
2285089.6,2.133,5.475,-8.293,0.011,0.009,0.006,2
2285089.61,2.136,5.471,-8.29,0.012,0.007,0.005,2
2285089.62,2.135,5.481,-8.292,0.012,0.009,0.006,2
2285089.63,2.13,5.485,-8.295,0.013,0.009,0.005,2
2285089.64,2.123,5.48,-8.286,0.012,0.01,0.006,2
2285089.649,2.136,5.481,-8.291,0.012,0.008,0.005,2
2285089.66,2.142,5.458,-8.297,0.012,0.009,0.007,2
2285089.67,2.14,5.459,-8.314,0.012,0.008,0.007,2
2285089.68,2.128,5.45,-8.301,0.01,0.009,0.006,2
2285089.691,2.124,5.464,-8.289,0.01,0.009,0.005,2
2285089.7,2.123,5.487,-8.278,0.009,0.009,0.005,2
2285089.71,2.134,5.503,-8.276,0.01,0.009,0.004,2
2285089.72,2.136,5.502,-8.298,0.011,0.01,0.004,2
2285089.73,2.136,5.503,-8.301,0.01,0.009,0.004,2
2285089.74,2.144,5.499,-8.298,0.01,0.008,0.004,2
2285089.75,2.14,5.487,-8.297,0.01,0.007,0.004,2
2285089.76,2.114,5.476,-8.287,0.009,0.007,0.005,2
2285089.77,2.118,5.459,-8.271,0.011,0.007,0.006,2
2285089.789,2.133,5.459,-8.27,0.01,0.008,0.005,2
2285089.8,2.126,5.443,-8.271,0.012,0.008,0.006,2
2285089.81,2.133,5.46,-8.278,0.011,0.007,0.005,2
2285089.819,2.135,5.453,-8.293,0.01,0.007,0.006,2
2285089.83,2.141,5.457,-8.293,0.011,0.007,0.007,2
2285089.84,2.145,5.461,-8.298,0.012,0.007,0.006,2
2285089.85,2.142,5.471,-8.307,0.01,0.008,0.005,2
2285089.86,2.131,5.48,-8.301,0.011,0.007,0.006,2
2285089.87,2.134,5.496,-8.311,0.012,0.007,0.005,2
2285089.879,2.126,5.483,-8.296,0.01,0.007,0.004,2
2285089.89,2.114,5.493,-8.282,0.009,0.009,0.004,2
2285089.9,2.113,5.5,-8.274,0.011,0.008,0.005,2
2285089.91,2.111,5.503,-8.27,0.01,0.008,0.005,2
2285089.92,2.109,5.494,-8.274,0.011,0.009,0.007,2
2285089.93,2.103,5.481,-8.271,0.01,0.01,0.006,2
2285089.94,2.117,5.49,-8.28,0.011,0.01,0.006,2
2285089.95,2.113,5.475,-8.291,0.009,0.01,0.006,2
2285089.96,2.114,5.488,-8.282,0.01,0.009,0.005,2
2285089.97,2.134,5.476,-8.291,0.011,0.01,0.005,2
2285089.98,2.147,5.492,-8.278,0.01,0.01,0.006,2
2285089.99,2.137,5.483,-8.301,0.011,0.01,0.006,2
2285090,2.14,5.48,-8.289,0.011,0.009,0.005,2
2285090.01,2.141,5.487,-8.289,0.009,0.009,0.004,2
2285090.02,2.134,5.492,-8.289,0.01,0.009,0.006,2
2285090.03,2.126,5.492,-8.275,0.009,0.009,0.007,2
2285090.04,2.101,5.492,-8.282,0.01,0.008,0.009,2
2285090.05,2.089,5.511,-8.268,0.009,0.009,0.009,2
2285090.06,2.1,5.494,-8.282,0.01,0.009,0.012,2
2285090.07,2.092,5.491,-8.281,0.011,0.01,0.012,2
2285090.08,2.124,5.497,-8.269,0.012,0.011,0.013,2
2285090.089,2.125,5.481,-8.28,0.012,0.011,0.012,2
2285090.1,2.164,5.488,-8.287,0.012,0.012,0.01,2
2285090.11,2.183,5.491,-8.298,0.01,0.012,0.01,2
2285090.12,2.184,5.472,-8.323,0.009,0.01,0.007,2
2285090.13,2.161,5.477,-8.309,0.009,0.01,0.007,2
2285090.14,2.145,5.474,-8.281,0.008,0.01,0.008,2
2285090.15,2.13,5.479,-8.256,0.009,0.008,0.01,2
2285090.16,2.124,5.477,-8.252,0.011,0.009,0.009,2
2285090.17,2.122,5.492,-8.256,0.011,0.009,0.009,2
2285090.18,2.119,5.488,-8.256,0.011,0.009,0.007,2
2285090.19,2.131,5.497,-8.256,0.012,0.009,0.006,2
2285090.2,2.142,5.504,-8.275,0.013,0.007,0.005,2
2285090.21,2.129,5.49,-8.282,0.013,0.007,0.004,2
2285090.219,2.142,5.494,-8.291,0.012,0.009,0.005,2
2285090.23,2.124,5.499,-8.29,0.012,0.009,0.005,2
2285090.24,2.124,5.486,-8.287,0.013,0.009,0.006,2
2285090.25,2.122,5.49,-8.282,0.013,0.009,0.007,2
2285090.26,2.135,5.486,-8.297,0.011,0.007,0.006,2
2285090.269,2.163,5.485,-8.296,0.012,0.008,0.007,2
2285090.28,2.155,5.482,-8.298,0.011,0.007,0.005,2
2285090.29,2.161,5.477,-8.295,0.01,0.008,0.005,2
2285090.3,2.156,5.492,-8.273,0.01,0.007,0.005,2
2285090.31,2.157,5.497,-8.282,0.01,0.008,0.005,2
2285090.319,2.147,5.503,-8.269,0.01,0.009,0.006,2
2285090.33,2.136,5.496,-8.276,0.012,0.007,0.005,2
2285090.34,2.126,5.491,-8.26,0.012,0.009,0.007,2
2285090.35,2.145,5.494,-8.271,0.011,0.008,0.005,2
2285090.36,2.146,5.49,-8.273,0.013,0.007,0.007,2
2285090.37,2.147,5.491,-8.274,0.014,0.007,0.004,2
2285090.38,2.152,5.494,-8.268,0.012,0.006,0.005,2
2285090.39,2.159,5.504,-8.285,0.013,0.007,0.005,2
2285090.399,2.163,5.505,-8.282,0.012,0.005,0.005,2
2285090.41,2.157,5.504,-8.291,0.012,0.007,0.006,2
2285090.42,2.153,5.491,-8.286,0.013,0.007,0.005,2
2285090.43,2.139,5.492,-8.29,0.013,0.007,0.005,2
2285090.44,2.134,5.485,-8.275,0.012,0.007,0.005,2
2285090.45,2.131,5.476,-8.286,0.012,0.007,0.005,2
2285090.46,2.136,5.486,-8.273,0.012,0.007,0.005,2
2285090.47,2.145,5.482,-8.273,0.012,0.006,0.006,2
2285090.479,2.142,5.483,-8.285,0.01,0.006,0.006,2
2285090.489,2.148,5.499,-8.273,0.013,0.004,0.006,2
2285090.5,2.141,5.488,-8.28,0.011,0.006,0.007,2
2285090.51,2.141,5.491,-8.273,0.012,0.007,0.006,2
2285090.52,2.13,5.491,-8.274,0.012,0.007,0.007,2
2285090.53,2.144,5.5,-8.284,0.013,0.007,0.007,2
2285090.54,2.14,5.508,-8.279,0.012,0.008,0.007,2
2285090.55,2.145,5.511,-8.274,0.012,0.008,0.006,2
2285090.56,2.153,5.49,-8.279,0.012,0.007,0.007,2
2285090.57,2.151,5.468,-8.28,0.013,0.008,0.007,2
2285090.58,2.139,5.448,-8.295,0.014,0.007,0.007,2
2285090.59,2.134,5.464,-8.279,0.013,0.009,0.006,2
2285090.599,2.126,5.46,-8.276,0.012,0.009,0.006,2
2285090.61,2.117,5.485,-8.281,0.013,0.009,0.005,2
2285090.62,2.131,5.502,-8.286,0.013,0.009,0.004,2
2285090.629,2.148,5.522,-8.274,0.012,0.007,0.005,2
2285090.64,2.155,5.513,-8.291,0.012,0.007,0.005,2
2285090.65,2.163,5.514,-8.29,0.012,0.007,0.005,2
2285090.66,2.159,5.51,-8.285,0.012,0.007,0.005,2
2285090.67,2.162,5.503,-8.285,0.013,0.005,0.005,2
2285090.679,2.13,5.477,-8.275,0.013,0.006,0.005,2
2285090.69,2.125,5.471,-8.257,0.011,0.007,0.006,2
2285090.7,2.133,5.464,-8.26,0.012,0.007,0.005,2
2285090.71,2.135,5.464,-8.263,0.011,0.007,0.006,2
2285090.72,2.146,5.45,-8.262,0.012,0.009,0.006,2
2285090.73,2.145,5.46,-8.271,0.01,0.009,0.006,2
2285090.74,2.162,5.455,-8.278,0.01,0.007,0.006,2
2285090.75,2.17,5.469,-8.293,0.01,0.007,0.006,2
2285090.76,2.179,5.47,-8.298,0.01,0.008,0.006,2
2285090.77,2.186,5.499,-8.307,0.01,0.007,0.006,2
2285090.779,2.168,5.488,-8.292,0.01,0.007,0.005,2
2285090.79,2.14,5.508,-8.286,0.01,0.006,0.005,2
2285090.799,2.129,5.515,-8.276,0.01,0.005,0.004,2
2285090.81,2.126,5.52,-8.262,0.01,0.007,0.004,2
2285090.82,2.114,5.51,-8.262,0.012,0.005,0.004,2
2285090.83,2.119,5.491,-8.284,0.01,0.005,0.004,2
2285090.84,2.125,5.485,-8.273,0.011,0.007,0.004,2
2285090.85,2.129,5.485,-8.263,0.011,0.008,0.004,2
2285090.86,2.134,5.497,-8.271,0.011,0.007,0.005,2
2285090.87,2.135,5.498,-8.271,0.012,0.008,0.006,2
2285090.88,2.135,5.498,-8.276,0.01,0.008,0.005,2
2285090.889,2.133,5.502,-8.271,0.01,0.009,0.007,2
2285090.9,2.142,5.492,-8.27,0.01,0.009,0.007,2
2285090.91,2.14,5.52,-8.268,0.01,0.007,0.006,2
2285090.92,2.15,5.519,-8.27,0.012,0.009,0.006,2
2285090.93,2.166,5.519,-8.276,0.01,0.007,0.006,2
2285090.94,2.174,5.524,-8.279,0.011,0.006,0.007,2
2285090.95,2.177,5.536,-8.279,0.012,0.005,0.006,2
2285090.96,2.161,5.524,-8.28,0.012,0.004,0.005,2
2285090.97,2.152,5.507,-8.278,0.012,0.004,0.005,2
2285090.98,2.141,5.499,-8.284,0.013,0.004,0.005,2
2285090.99,2.126,5.487,-8.276,0.013,0.004,0.005,2
2285090.999,2.113,5.479,-8.265,0.013,0.005,0.006,2
2285091.01,2.122,5.474,-8.273,0.013,0.005,0.006,2
2285091.02,2.123,5.474,-8.278,0.013,0.005,0.006,2
2285091.03,2.123,5.47,-8.264,0.012,0.005,0.006,2
2285091.04,2.12,5.488,-8.284,0.012,0.007,0.006,2
2285091.05,2.129,5.498,-8.27,0.011,0.008,0.006,2
2285091.06,2.136,5.483,-8.282,0.013,0.009,0.007,2
2285091.07,2.136,5.485,-8.282,0.012,0.009,0.007,2
2285091.08,2.128,5.481,-8.279,0.012,0.009,0.007,2
2285091.09,2.155,5.493,-8.265,0.012,0.009,0.005,2
2285091.1,2.161,5.499,-8.28,0.012,0.007,0.006,2
2285091.11,2.147,5.513,-8.281,0.013,0.007,0.007,2
2285091.12,2.157,5.503,-8.268,0.012,0.007,0.006,2
2285091.13,2.144,5.509,-8.28,0.012,0.007,0.007,2
2285091.14,2.147,5.505,-8.28,0.013,0.007,0.007,2
2285091.15,2.151,5.492,-8.276,0.012,0.007,0.006,2
2285091.16,2.142,5.494,-8.275,0.013,0.005,0.007,2
2285091.17,2.144,5.487,-8.276,0.012,0.005,0.007,2
2285091.18,2.125,5.485,-8.268,0.012,0.005,0.007,2
2285091.19,2.124,5.499,-8.259,0.012,0.006,0.007,2
2285091.199,2.128,5.496,-8.263,0.013,0.005,0.008,2
2285091.21,2.117,5.499,-8.259,0.013,0.007,0.009,2
2285091.22,2.115,5.505,-8.281,0.012,0.005,0.009,2
2285091.23,2.13,5.5,-8.281,0.014,0.007,0.009,2
2285091.24,2.131,5.498,-8.293,0.012,0.007,0.008,2
2285091.25,2.13,5.491,-8.289,0.014,0.007,0.009,2
2285091.26,2.135,5.497,-8.291,0.013,0.007,0.007,2
2285091.27,2.133,5.502,-8.276,0.013,0.008,0.008,2
2285091.28,2.142,5.5,-8.281,0.013,0.009,0.008,2
2285091.29,2.141,5.505,-8.274,0.011,0.008,0.009,2
2285091.299,2.134,5.505,-8.264,0.012,0.009,0.008,2
2285091.31,2.148,5.504,-8.27,0.012,0.009,0.007,2
2285091.32,2.141,5.481,-8.282,0.013,0.008,0.007,2
2285091.33,2.14,5.482,-8.274,0.013,0.008,0.007,2
2285091.34,2.15,5.482,-8.273,0.013,0.008,0.007,2
2285091.35,2.15,5.479,-8.295,0.014,0.007,0.008,2
2285091.36,2.155,5.474,-8.29,0.013,0.008,0.008,2
2285091.37,2.152,5.475,-8.29,0.013,0.007,0.008,2
2285091.38,2.14,5.486,-8.28,0.014,0.007,0.007,2
2285091.391,2.139,5.475,-8.292,0.012,0.005,0.007,2
2285091.4,2.139,5.475,-8.292,0.013,0.006,0.008,2
2285091.41,2.136,5.49,-8.287,0.014,0.007,0.007,2
2285091.42,2.147,5.499,-8.279,0.013,0.007,0.008,2
2285091.43,2.15,5.503,-8.281,0.014,0.007,0.008,2
2285091.439,2.15,5.488,-8.273,0.014,0.006,0.009,2
2285091.45,2.137,5.483,-8.274,0.015,0.007,0.009,2
2285091.46,2.148,5.477,-8.287,0.014,0.009,0.008,2
2285091.47,2.163,5.45,-8.295,0.013,0.007,0.008,2
2285091.48,2.151,5.449,-8.308,0.013,0.007,0.007,2
2285091.49,2.156,5.455,-8.293,0.013,0.007,0.007,2
2285091.5,2.151,5.476,-8.292,0.01,0.007,0.007,2
2285091.51,2.15,5.521,-8.274,0.012,0.007,0.007,2
2285091.519,2.173,5.54,-8.284,0.01,0.007,0.007,2
2285091.53,2.174,5.535,-8.286,0.012,0.005,0.007,2
2285091.539,2.163,5.529,-8.296,0.012,0.004,0.007,2
2285091.55,2.145,5.51,-8.3,0.013,0.004,0.007,2
2285091.56,2.135,5.486,-8.286,0.012,0.005,0.006,2
2285091.57,2.136,5.465,-8.297,0.014,0.004,0.007,2
2285091.58,2.137,5.444,-8.289,0.012,0.003,0.006,2
2285091.591,2.145,5.431,-8.292,0.012,0.005,0.007,2
2285091.599,2.145,5.431,-8.292,0.012,0.004,0.007,2
2285091.61,2.146,5.444,-8.286,0.013,0.005,0.006,2
2285091.63,2.166,5.458,-8.303,0.012,0.005,0.007,2
2285091.639,2.173,5.455,-8.32,0.012,0.004,0.007,2
2285091.65,2.167,5.464,-8.293,0.011,0.005,0.006,2
2285091.66,2.157,5.472,-8.3,0.011,0.004,0.006,2
2285091.67,2.137,5.465,-8.293,0.012,0.004,0.006,2
2285091.68,2.133,5.483,-8.3,0.011,0.002,0.005,2
2285091.69,2.128,5.496,-8.292,0.01,0.004,0.005,2
2285091.7,2.119,5.497,-8.273,0.013,0.004,0.005,2
2285091.709,2.109,5.498,-8.267,0.01,0.004,0.004,2
2285091.72,2.094,5.488,-8.276,0.012,0.006,0.004,2
2285091.73,2.086,5.477,-8.278,0.012,0.007,0.005,2
2285091.739,2.108,5.474,-8.279,0.011,0.009,0.005,2
2285091.749,2.124,5.468,-8.284,0.012,0.009,0.005,2
2285091.759,2.135,5.471,-8.285,0.011,0.008,0.006,2
2285091.769,2.137,5.48,-8.293,0.013,0.009,0.008,2
2285091.78,2.151,5.496,-8.284,0.011,0.008,0.009,2
2285091.792,2.141,5.507,-8.291,0.012,0.009,0.008,2
2285091.8,2.141,5.507,-8.291,0.012,0.007,0.007,2
2285091.81,2.135,5.508,-8.297,0.012,0.007,0.007,2
2285091.82,2.14,5.498,-8.303,0.012,0.007,0.007,2
2285091.83,2.151,5.488,-8.307,0.013,0.005,0.006,2
2285091.84,2.142,5.475,-8.306,0.013,0.005,0.005,2
2285091.85,2.128,5.481,-8.293,0.012,0.004,0.004,2
2285091.86,2.122,5.463,-8.289,0.013,0.005,0.004,2
2285091.87,2.108,5.465,-8.279,0.012,0.005,0.005,2
2285091.88,2.098,5.468,-8.279,0.013,0.007,0.005,2
2285091.892,2.09,5.444,-8.285,0.013,0.008,0.006,2
2285091.909,2.109,5.441,-8.302,0.012,0.01,0.005,2
2285091.92,2.144,5.452,-8.308,0.012,0.011,0.005,2
2285091.93,2.155,5.461,-8.32,0.012,0.01,0.005,2
2285091.94,2.175,5.453,-8.333,0.011,0.011,0.005,2
2285091.95,2.172,5.477,-8.315,0.012,0.01,0.005,2
2285091.959,2.17,5.479,-8.298,0.01,0.009,0.005,2
2285091.97,2.147,5.476,-8.291,0.01,0.009,0.006,2
2285091.98,2.159,5.466,-8.284,0.01,0.007,0.005,2
2285091.992,2.144,5.471,-8.28,0.01,0.008,0.004,2
2285092.01,2.14,5.502,-8.273,0.011,0.007,0.004,2
2285092.02,2.147,5.494,-8.279,0.012,0.008,0.005,2
2285092.03,2.152,5.498,-8.282,0.012,0.008,0.005,2
2285092.04,2.148,5.499,-8.28,0.013,0.007,0.005,2
2285092.05,2.114,5.483,-8.28,0.013,0.007,0.005,2
2285092.06,2.122,5.476,-8.282,0.013,0.008,0.005,2
2285092.07,2.126,5.482,-8.29,0.013,0.008,0.005,2
2285092.08,2.137,5.488,-8.303,0.013,0.009,0.005,2
2285092.09,2.144,5.475,-8.301,0.012,0.01,0.005,2
2285092.1,2.152,5.471,-8.292,0.013,0.01,0.005,2
2285092.11,2.151,5.48,-8.292,0.011,0.009,0.005,2
2285092.12,2.129,5.48,-8.306,0.01,0.008,0.005,2
2285092.13,2.136,5.469,-8.291,0.012,0.008,0.006,2
2285092.14,2.148,5.466,-8.292,0.011,0.009,0.005,2
2285092.15,2.14,5.459,-8.285,0.012,0.006,0.005,2
2285092.16,2.147,5.459,-8.295,0.012,0.007,0.005,2
2285092.17,2.144,5.468,-8.281,0.012,0.009,0.005,2
2285092.18,2.136,5.464,-8.298,0.013,0.008,0.005,2
2285092.19,2.136,5.465,-8.295,0.011,0.009,0.006,2
2285092.2,2.135,5.479,-8.295,0.011,0.007,0.007,2
2285092.209,2.142,5.468,-8.302,0.011,0.007,0.006,2
2285092.22,2.133,5.476,-8.304,0.01,0.007,0.006,2
2285092.23,2.115,5.48,-8.306,0.012,0.008,0.005,2
2285092.24,2.128,5.49,-8.306,0.013,0.012,0.007,2
2285092.25,2.139,5.504,-8.328,0.015,0.014,0.007,2
2285092.26,2.144,5.522,-8.351,0.016,0.016,0.008,2
2285092.27,2.19,5.542,-8.34,0.017,0.02,0.01,2
2285092.28,2.206,5.531,-8.318,0.017,0.019,0.009,2
2285092.29,2.167,5.516,-8.274,0.017,0.018,0.009,2
2285092.3,2.144,5.471,-8.243,0.015,0.016,0.007,2
2285092.309,2.144,5.42,-8.234,0.012,0.013,0.005,2
2285092.32,2.125,5.361,-8.24,0.013,0.012,0.005,2
2285092.33,2.133,5.348,-8.248,0.011,0.007,0.004,2
2285092.34,2.142,5.377,-8.291,0.01,0.008,0.004,2
2285092.359,2.158,5.494,-8.28,0.01,0.01,0.005,2
2285092.37,2.15,5.513,-8.287,0.011,0.009,0.005,2
2285092.38,2.147,5.538,-8.312,0.011,0.009,0.004,2
2285092.39,2.15,5.529,-8.313,0.01,0.007,0.004,2
2285092.399,2.141,5.511,-8.307,0.011,0.008,0.004,2
2285092.411,2.145,5.486,-8.317,0.01,0.007,0.005,2
2285092.419,2.142,5.447,-8.297,0.01,0.009,0.005,2
2285092.429,2.155,5.427,-8.291,0.01,0.01,0.007,2
2285092.44,2.15,5.437,-8.274,0.011,0.01,0.005,2
2285092.45,2.169,5.428,-8.27,0.009,0.01,0.004,2
2285092.46,2.168,5.431,-8.274,0.009,0.007,0.003,2
2285092.47,2.172,5.43,-8.282,0.007,0.007,0.004,2
2285092.48,2.159,5.452,-8.295,0.008,0.007,0.004,2
2285092.49,2.155,5.472,-8.302,0.008,0.009,0.004,2
2285092.5,2.157,5.47,-8.291,0.009,0.009,0.005,2
2285092.509,2.139,5.481,-8.289,0.008,0.01,0.004,2
2285092.52,2.142,5.492,-8.281,0.009,0.009,0.004,2
2285092.53,2.13,5.477,-8.286,0.01,0.01,0.004,2
2285092.54,2.14,5.47,-8.297,0.01,0.008,0.004,2
2285092.55,2.142,5.479,-8.301,0.01,0.009,0.004,2
2285092.56,2.15,5.476,-8.298,0.01,0.009,0.006,2
2285092.57,2.158,5.475,-8.295,0.008,0.01,0.006,2
2285092.58,2.167,5.48,-8.287,0.009,0.009,0.006,2
2285092.59,2.141,5.488,-8.285,0.009,0.008,0.005,2
2285092.599,2.14,5.492,-8.281,0.008,0.01,0.004,2
2285092.61,2.14,5.486,-8.269,0.01,0.009,0.005,2
2285092.619,2.139,5.483,-8.263,0.009,0.009,0.005,2
2285092.63,2.144,5.48,-8.264,0.011,0.01,0.005,2
2285092.64,2.144,5.479,-8.268,0.01,0.011,0.005,2
2285092.65,2.156,5.469,-8.285,0.011,0.011,0.004,2
2285092.66,2.174,5.459,-8.298,0.01,0.009,0.004,2
2285092.67,2.174,5.475,-8.285,0.011,0.01,0.004,2
2285092.68,2.181,5.485,-8.301,0.012,0.009,0.006,2
2285092.69,2.179,5.492,-8.306,0.01,0.007,0.004,2
2285092.7,2.167,5.475,-8.281,0.009,0.007,0.005,2
2285092.71,2.172,5.471,-8.271,0.011,0.006,0.004,2
2285092.72,2.167,5.458,-8.289,0.01,0.003,0.003,2
2285092.729,2.173,5.468,-8.286,0.011,0.004,0.002,2
2285092.74,2.158,5.475,-8.285,0.009,0.002,0.002,2
2285092.75,2.158,5.482,-8.307,0.012,0.004,0.002,2
2285092.76,2.148,5.491,-8.309,0.011,0.005,0.002,2
2285092.77,2.142,5.494,-8.313,0.012,0.007,0.003,2
2285092.78,2.135,5.493,-8.311,0.013,0.008,0.004,2
2285092.79,2.128,5.471,-8.29,0.01,0.009,0.004,2
2285092.8,2.124,5.465,-8.279,0.009,0.009,0.005,2
2285092.81,2.13,5.463,-8.273,0.009,0.007,0.005,2
2285092.82,2.119,5.458,-8.279,0.009,0.009,0.004,2
2285092.829,2.141,5.466,-8.281,0.009,0.009,0.005,2
2285092.84,2.131,5.49,-8.275,0.011,0.009,0.006,2
2285092.85,2.141,5.49,-8.289,0.009,0.01,0.005,2
2285092.859,2.146,5.511,-8.279,0.01,0.011,0.007,2
2285092.87,2.134,5.525,-8.269,0.01,0.011,0.007,2
2285092.88,2.148,5.519,-8.286,0.01,0.011,0.007,2
2285092.89,2.15,5.514,-8.282,0.01,0.012,0.005,2
2285092.899,2.162,5.499,-8.271,0.012,0.01,0.005,2
2285092.909,2.178,5.496,-8.285,0.01,0.008,0.006,2
2285092.92,2.166,5.475,-8.279,0.011,0.009,0.005,2
2285092.93,2.172,5.483,-8.287,0.012,0.007,0.005,2
2285092.94,2.162,5.481,-8.279,0.011,0.006,0.005,2
2285092.95,2.17,5.471,-8.295,0.011,0.006,0.005,2
2285092.96,2.177,5.498,-8.28,0.012,0.005,0.005,2
2285092.97,2.166,5.499,-8.282,0.012,0.004,0.005,2
2285092.98,2.145,5.496,-8.303,0.012,0.005,0.004,2
2285092.99,2.136,5.471,-8.286,0.012,0.007,0.004,2
2285093,2.152,5.447,-8.3,0.013,0.007,0.003,2
2285093.01,2.169,5.455,-8.307,0.012,0.007,0.002,2
2285093.02,2.168,5.448,-8.309,0.01,0.006,0.004,2
2285093.03,2.168,5.449,-8.314,0.009,0.007,0.002,2
2285093.04,2.167,5.466,-8.311,0.01,0.006,0.003,2
2285093.05,2.164,5.475,-8.304,0.008,0.007,0.003,2
2285093.06,2.142,5.474,-8.298,0.009,0.008,0.002,2
2285093.07,2.148,5.493,-8.28,0.009,0.009,0.005,2
2285093.08,2.142,5.505,-8.276,0.009,0.009,0.006,2
2285093.09,2.135,5.491,-8.28,0.01,0.01,0.005,2
2285093.1,2.146,5.483,-8.268,0.01,0.007,0.006,2
2285093.11,2.152,5.48,-8.271,0.009,0.007,0.005,2
2285093.12,2.157,5.483,-8.28,0.012,0.009,0.005,2
2285093.129,2.167,5.474,-8.287,0.01,0.007,0.005,2
2285093.14,2.163,5.499,-8.293,0.012,0.007,0.004,2
2285093.15,2.157,5.505,-8.292,0.011,0.008,0.004,2
2285093.16,2.148,5.504,-8.292,0.009,0.007,0.005,2
2285093.17,2.146,5.511,-8.282,0.01,0.006,0.005,2
